"codigo_uc","nome_uc","ano_criacao","tempo_uc","municipio","uf","bioma","desmatamento_antes","desmatamento_depois"
"0000.35.3885","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO",2018,6,"ANHEMBI","SP","Cerrado","1.2060411973267966","0.0662525835707869"
"0000.35.3888","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA",2018,6,"ANHEMBI","SP","Cerrado","1.3562630353312497","0.07638296099320523"
"0000.35.1672","ESTAÇÃO ECOLÓGICA DO BARREIRO RICO",2006,18,"ANHEMBI","SP","Cerrado","0.1619295293804952","0.1407933496231012"
"0000.35.1672","ESTAÇÃO ECOLÓGICA DO BARREIRO RICO",2006,18,"ANHEMBI","SP","Mata Atlântica","0.1619295293804952","0.14079334962310122"
"0000.35.3885","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO",2018,6,"ANHEMBI","SP","Mata Atlântica","1.2060411973267968","0.06625258357078691"
"0000.35.3888","ÁREA DE PROTEÇÃO AMBIENTAL TANQUÃ-RIO PIRACICABA",2018,6,"ANHEMBI","SP","Mata Atlântica","1.3562630353312515","0.07638296099320524"
"0000.42.4579","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL ITUTUPÃ",2022,1,"ANITÁPOLIS","SC","Mata Atlântica","0.3993931982526545","0.000559058696507"
"0000.42.2876","RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL RIO DA PRATA BUGIU",2011,12,"ANITÁPOLIS","SC","Mata Atlântica","0.2810868911759798","0.1188653657731816"
"0000.13.0987","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS",2003,21,"ANORI","AM","Amazônia","0","16.624864718183506"
"0000.41.0532","PARQUE ESTADUAL PICO PARANÁ",2002,21,"ANTONINA","PR","Mata Atlântica","0.044306562008487704","0.36303154101972446"
"0000.00.2634","RESERVA BIOLÓGICA BOM JESUS",2012,11,"ANTONINA","PR","Mata Atlântica","0.20485145529733287","0.0948703139726783"
"0000.23.3947","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO PEDRO",2019,4,"ANTONINA DO NORTE","CE","Caatinga","3.7963108117891617","0.49012236557409905"
"0015.33.3002","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA BOLÍVIA",2013,10,"APERIBÉ","RJ","Mata Atlântica","0.007693424255203921","0.005152494056038201"
"0015.33.2823","MONUMENTO NATURAL MUNICIPAL DA SERRA DA BOLÍVIA",2012,11,"APERIBÉ","RJ","Mata Atlântica","0.00533874042234942","0.007507177888892699"
"0000.00.1224","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA AMÉRICA AMAZÔNICA",2002,22,"APIACÁS","MT","Amazônia","0","26.05218113170851"
"0000.00.0281","PARQUE NACIONAL DO JURUENA",2006,18,"APIACÁS","MT","Amazônia","0","153.54355108143486"
"0000.00.1230","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VERDE AMAZÔNIA",2002,22,"APIACÁS","MT","Amazônia","0","26.05218113170851"
"0270.35.3143","PARQUE NATURAL MUNICIPAL MORRO DO OURO",2004,19,"APIAÍ","SP","Mata Atlântica","0.1892603108743347","0.3106927523464252"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"APICUM-AÇU","MA","Amazônia","0","23.642372959882252"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"APICUM-AÇU","MA","Área Marinha","0","23.642372959882252"
"0000.00.0150","PARQUE NACIONAL DA SERRA DO ITAJAÍ",2004,19,"APIÚNA","SC","Mata Atlântica","0.18056935147425746","0.8274109133768567"
"0150.52.4149","PARQUE NATURAL MUNICIPAL DE APORÉ",2020,4,"APORÉ","GO","Cerrado","1.3937265572058426","0.0163161178292601"
"0000.00.3410","PARQUE NACIONAL DO ACARI",2016,8,"APUÍ","AM","Amazônia","37.055373962870696","41.401799100031226"
"0000.00.0119","FLORESTA NACIONAL DO JATUARANA",2002,22,"APUÍ","AM","Amazônia","0","45.64144674440765"
"0000.00.3409","FLORESTA NACIONAL DO ARIPUANÃ",2016,8,"APUÍ","AM","Amazônia","49.797376149436424","49.65668888875475"
"0000.13.0982","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ARIPUANÃ",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440766"
"0000.13.0983","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARARATI",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440766"
"0000.13.0992","RESERVA EXTRATIVISTA DO GUARIBA",2005,19,"APUÍ","AM","Amazônia","0","73.58046578493577"
"0000.13.0998","FLORESTA ESTADUAL APUÍ",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440766"
"0000.13.0999","FLORESTA ESTADUAL ARIPUANÃ",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440766"
"0000.13.1001","FLORESTA ESTADUAL SUCUNDURI",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440765"
"0000.13.1009","PARQUE ESTADUAL SUCUNDURI",2005,19,"APUÍ","AM","Amazônia","0","45.64144674440765"
"0000.00.0281","PARQUE NACIONAL DO JURUENA",2006,18,"APUÍ","AM","Amazônia","0","153.54355108143474"
"0000.00.3079","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÍCERO ALMEIDA",2013,10,"APUIARÉS","CE","Caatinga","0.6128898417081493","0.2321698829574303"
"0000.23.4865","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HUGO PEREIRA",2023,0,"APUIARÉS","CE","Caatinga","0.813278635425862","0.0317810892397177"
"0000.23.4275","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AQUIRAZ RIVIERA",2021,2,"AQUIRAZ","CE","Caatinga","1.1722476639541082","0.0543460030006796"
"0000.00.0231","RESERVA EXTRATIVISTA DO BATOQUE",2003,20,"AQUIRAZ","CE","Caatinga","0.1608830617337352","1.0657106052210525"
"0000.23.4866","PARQUE ESTADUAL DAS ÁGUAS",2022,1,"AQUIRAZ","CE","Caatinga","3.2960022765641668","0.12477942538540339"
"0030.28.3459","PARQUE NATURAL MUNICIPAL DO POXIM",2016,7,"ARACAJU","SE","Mata Atlântica","0.0665328849430683","0.004970166259796599"
"0000.00.3080","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA",2013,10,"ARACATI","CE","Caatinga","1.0795181386887558","0.6019403508747925"
"0000.26.1928","ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE",2010,13,"ARAÇOIABA","PE","Mata Atlântica","3.7542773395103595","0.4444424561910925"
"0000.00.1912","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS",2010,13,"ARACRUZ","ES","Área Marinha","0.1749878324535207","0.1086721525438488"
"0000.32.2347","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ",2007,16,"ARACRUZ","ES","Área Marinha","0.0784837935541806","0.0732075543374449"
"0607.32.3065","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MUNICIPAL AROEIRAS DO RIACHO",2018,5,"ARACRUZ","ES","Mata Atlântica","0.1292264546284358","0.0224648932631897"
"0000.00.1911","REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ",2010,13,"ARACRUZ","ES","Mata Atlântica","0.17498783245352076","0.1086721525438488"
"0000.00.1912","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS",2010,13,"ARACRUZ","ES","Mata Atlântica","0.17498783245352073","0.1086721525438488"
"0000.32.2347","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ",2007,16,"ARACRUZ","ES","Mata Atlântica","0.0784837935541806","0.0732075543374449"
"0000.00.1911","REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ",2010,13,"ARACRUZ","ES","Área Marinha","0.17498783245352073","0.10867215254384878"
"0607.32.3065","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO MUNICIPAL AROEIRAS DO RIACHO",2018,5,"ARACRUZ","ES","Área Marinha","0.1292264546284358","0.0224648932631897"
"0000.17.1493","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL",2002,22,"ARAGUANÃ","TO","Amazônia","0.059123865887251804","33.43307988051861"
"0000.31.1770","PARQUE ESTADUAL DO PAU FURADO",2007,17,"ARAGUARI","MG","Cerrado","3.6329143161641193","1.1381574187747898"
"0000.31.1770","PARQUE ESTADUAL DO PAU FURADO",2007,17,"ARAGUARI","MG","Mata Atlântica","3.63291431616412","1.1381574187747896"
"0300.27.4843","ÁREA DE PROTEÇÃO AMBIENTAL JUREMA",2024,-1,"ARAPIRACA","AL","Mata Atlântica","0.21897427856944707","0"
"0300.27.4843","ÁREA DE PROTEÇÃO AMBIENTAL JUREMA",2024,-1,"ARAPIRACA","AL","Caatinga","0.2189742785694471","0"
"0320.35.4067","PARQUE NATURAL MUNICIPAL DO BASALTO",2020,4,"ARARAQUARA","SP","Cerrado","0.1141845451479376","0.0016299493032473997"
"0320.35.4067","PARQUE NATURAL MUNICIPAL DO BASALTO",2020,4,"ARARAQUARA","SP","Mata Atlântica","0.11418454514793758","0.0016299493032474002"
"0877.43.4785","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO - MORRO FERRABRAZ - ARARICÁ",2019,4,"ARARICÁ","RS","Mata Atlântica","0.008172536700592094","0.0007518638879136"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARARUAMA","RJ","Área Marinha","0.2637238204333614","0.11182220312851901"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARARUAMA","RJ","Mata Atlântica","0.2637238204333614","0.111822203128519"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"ARARUAMA","RJ","Mata Atlântica","0.0382846254705319","0.5019702613050998"
"0000.00.0005","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO-LEÃO-DOURADO",2002,21,"ARARUAMA","RJ","Área Marinha","0.0382846254705319","0.5019702613050997"
"0000.00.1909","PARQUE NACIONAL DA SERRA DAS LONTRAS",2010,13,"ARATACA","BA","Mata Atlântica","0.47462797003583435","0.45864967075511703"
"0000.00.2653","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CULTURA PERMANENTE",2011,12,"ARATUBA","CE","Caatinga","0.11334524864775543","0.0822198226416057"
"0000.41.0530","PARQUE ESTADUAL PROFESSOR JOSÉ WACCHOWICZ",2002,21,"ARAUCÁRIA","PR","Mata Atlântica","0.0069847539760816","0.08668353187629661"
"0000.31.2402","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOCERRADO BRASIL",2009,15,"ARAXÁ","MG","Cerrado","0.6421019844723044","0.2273215432804764"
"0225.33.4692","PARQUE NATURAL MUNICIPAL ODETTE DE LIMA SOARES",2020,3,"AREAL","RJ","Mata Atlântica","0.011863552044627737","0.0008251954504275"
"0225.33.4687","MONUMENTO NATURAL MUNICIPAL PICO DO CAMBOTE",2022,1,"AREAL","RJ","Mata Atlântica","0.012529313909054936","0.0001594335860003"
"0225.33.4688","ÁREA DE PROTEÇÃO AMBIENTAL VALE FAGUNDES",2010,13,"AREAL","RJ","Mata Atlântica","0.009381159076971056","0.0033075884180841773"
"0225.33.4689","PARQUE NATURAL MUNICIPAL JOSÉ FRANKLIN DOS SANTOS VAZ",2020,3,"AREAL","RJ","Mata Atlântica","0.011863552044627733","0.0008251954504275"
"0225.33.4690","ÁREA DE PROTEÇÃO AMBIENTAL VALE DO PIABANHA",2010,13,"AREAL","RJ","Mata Atlântica","0.009381159076971058","0.0033075884180841773"
"0225.33.4691","ÁREA DE PROTEÇÃO AMBIENTAL VALE LAGOA DO MORRO GRANDE.",2010,13,"AREAL","RJ","Mata Atlântica","0.009381159076971058","0.0033075884180841773"
"0000.25.0901","PARQUE ESTADUAL MATA DO PAU FERRO",2005,18,"AREIA","PB","Mata Atlântica","0.0802788734585748","0.4129648306935991"
"0000.25.0901","PARQUE ESTADUAL MATA DO PAU FERRO",2005,18,"AREIA","PB","Caatinga","0.0802788734585748","0.41296483069359907"
"0000.24.4031","ÁREA DE PROTEÇÃO AMBIENTAL DUNAS DO ROSADO",2018,5,"AREIA BRANCA","RN","Caatinga","0.8321997415677403","0.3167614843768757"
"0000.00.0147","PARQUE NACIONAL SERRA DE ITABAIANA",2005,18,"AREIA BRANCA","SE","Mata Atlântica","1.102443484249092","2.975746156290623"
"0120.24.4075","PARQUE NATURAL MUNICIPAL JOSÉ MULATO",2017,6,"ARÊS","RN","Mata Atlântica","0.1112211944809599","0.005417276985194201"
"0000.31.0417","PARQUE ESTADUAL DE SAGARANA",2003,21,"ARINOS","MG","Cerrado","1.4987541177069488","10.369372010378173"
"0000.00.1263","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARARA VERMELHA",2005,19,"ARINOS","MG","Cerrado","3.4826163661563","8.38550976192882"
"0000.51.1919","ESTAÇÃO ECOLÓGICA RIO FLOR DO PRADO",2003,21,"ARIPUANÃ","MT","Amazônia","0","50.6374102769919"
"0002.11.3871","PARQUE MUNICIPAL ARIQUEMES",2011,13,"ARIQUEMES","RO","Amazônia","31.084666354456207","1.9543313904155548"
"0023.11.4908","PARQUE MUNICIPAL CANAÃ",2011,13,"ARIQUEMES","RO","Amazônia","31.084666354456207","1.9543313904155548"
"0023.11.4909","PARQUE ZOOBOTÂNICO DE ARIQUEMES",2020,4,"ARIQUEMES","RO","Amazônia","32.39482693105247","0.6441708138192899"
"0023.33.2050","PARQUE NATURAL MUNICIPAL DOS CORAIS DE ARMAÇÃO DOS BÚZIOS",2009,14,"ARMAÇÃO DOS BÚZIOS","RJ","Mata Atlântica","0.0136068607893166","0.0072898762464605"
"0233.33.5010","ÁREA DE PROTEÇÃO AMBIENTAL DAS ÁGUAS DE TUCUNS",2021,2,"ARMAÇÃO DOS BÚZIOS","RJ","Mata Atlântica","0.020456621226518604","0.0004401158092585"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARMAÇÃO DOS BÚZIOS","RJ","Mata Atlântica","0.2637238204333614","0.11182220312851901"
"0233.33.5010","ÁREA DE PROTEÇÃO AMBIENTAL DAS ÁGUAS DE TUCUNS",2021,2,"ARMAÇÃO DOS BÚZIOS","RJ","Área Marinha","0.0204566212265186","0.0004401158092585"
"0233.33.5013","MONUMENTO NATURAL JOSEFA BRAGA DE ALMEIDA",2023,0,"ARMAÇÃO DOS BÚZIOS","RJ","Área Marinha","0.0208967370357771","0"
"0000.33.0724","ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL",2002,21,"ARMAÇÃO DOS BÚZIOS","RJ","Mata Atlântica","0.0049524502537065","0.07964983324319182"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARMAÇÃO DOS BÚZIOS","RJ","Área Marinha","0.26372382043336146","0.111822203128519"
"0233.33.5013","MONUMENTO NATURAL JOSEFA BRAGA DE ALMEIDA",2023,0,"ARMAÇÃO DOS BÚZIOS","RJ","Mata Atlântica","0.020896737035777102","0"
"0023.33.2050","PARQUE NATURAL MUNICIPAL DOS CORAIS DE ARMAÇÃO DOS BÚZIOS",2009,14,"ARMAÇÃO DOS BÚZIOS","RJ","Área Marinha","0.013606860789316602","0.0072898762464605"
"0000.33.0724","ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL",2002,21,"ARMAÇÃO DOS BÚZIOS","RJ","Área Marinha","0.0049524502537065","0.0796498332431918"
"0025.33.1926","PARQUE NATURAL MUNICIPAL DA RESTINGA DA MASSAMBABA",2010,13,"ARRAIAL DO CABO","RJ","Área Marinha","0.011000126722410299","0.004195532075198001"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARRAIAL DO CABO","RJ","Área Marinha","0.26372382043336134","0.111822203128519"
"0000.33.2732","PARQUE ESTADUAL DA COSTA DO SOL",2011,12,"ARRAIAL DO CABO","RJ","Mata Atlântica","0.2637238204333614","0.111822203128519"
"0025.33.1850","RESERVA BIOLÓGICA DO BREJO JARDIM E ORQUÍDEAS",2023,0,"ARRAIAL DO CABO","RJ","Área Marinha","0.0151956587976083","0"
"0025.33.1850","RESERVA BIOLÓGICA DO BREJO JARDIM E ORQUÍDEAS",2023,0,"ARRAIAL DO CABO","RJ","Mata Atlântica","0.0151956587976083","0"
"0025.33.1926","PARQUE NATURAL MUNICIPAL DA RESTINGA DA MASSAMBABA",2010,13,"ARRAIAL DO CABO","RJ","Mata Atlântica","0.0110001267224103","0.004195532075198"
"0000.00.0287","RESERVA EXTRATIVISTA LAGO DO CEDRO",2006,18,"ARUANÃ","GO","Cerrado","3.3914829676414495","2.0480143331557046"
"0000.35.1966","PARQUE ESTADUAL DE ITABERABA",2010,13,"ARUJÁ","SP","Mata Atlântica","0.3974589617514032","0.10760067819878658"
"0000.00.0150","PARQUE NACIONAL DA SERRA DO ITAJAÍ",2004,19,"ASCURRA","SC","Mata Atlântica","0.18056935147425754","0.8274109133768572"
"0000.35.2937","FLORESTA ESTADUAL DE ASSIS",2002,22,"ASSIS","SP","Mata Atlântica","0.0048850884774686","0.10005232532346739"
"0000.35.2937","FLORESTA ESTADUAL DE ASSIS",2002,22,"ASSIS","SP","Cerrado","0.0048850884774686","0.10005232532346738"
"0000.35.1965","PARQUE ESTADUAL DE ITAPETINGA",2010,13,"ATIBAIA","SP","Mata Atlântica","0.2968215581241319","0.0732475763522938"
"0000.35.2795","RPPN RESERVA DO DADINHO",2012,11,"ATIBAIA","SP","Mata Atlântica","0.0665940334472753","0.017847441055191"
"0000.35.1967","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE",2010,13,"ATIBAIA","SP","Mata Atlântica","0.2968215581241319","0.07324757635229383"
"0000.35.3648","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SOLAR DA MONTANHA",2018,5,"ATIBAIA","SP","Mata Atlântica","0.0791014567426473","0.005340017759819"
"0000.35.3423","RPPN RESERVA DO JACU",2013,10,"ATIBAIA","SP","Mata Atlântica","0.06678923225675801","0.017652242245708303"
"0000.00.0247","RESERVA EXTRATIVISTA MARINHA DE ARAÍ-PEROBA",2005,19,"AUGUSTO CORRÊA","PA","Amazônia","0","41.64311319381358"
"0000.00.3077","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CENTRO DE PESQUISA ESPELIOLÓGICO - AURORA NATURA",2012,12,"AURORA DO TOCANTINS","TO","Cerrado","1.2879301835456545","0.3697525053969922"
"0000.35.2606","ESTAÇÃO ECOLÓGICA DE AVARÉ",2010,14,"AVARÉ","SP","Cerrado","0.32269161245234723","0.061525656151796296"
"0000.35.4349","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO LOURENÇO",2022,2,"AVARÉ","SP","Cerrado","0.38174770867489366","0.0024695599292499"
"0000.35.4349","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO LOURENÇO",2022,2,"AVARÉ","SP","Mata Atlântica","0.3817477086748936","0.0024695599292498998"
"0000.35.2606","ESTAÇÃO ECOLÓGICA DE AVARÉ",2010,14,"AVARÉ","SP","Mata Atlântica","0.3226916124523472","0.0615256561517963"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"BACURI","MA","Área Marinha","0","23.642372959882252"
"0000.00.0279","RESERVA EXTRATIVISTA DE CURURUPU",2004,20,"BACURI","MA","Amazônia","0","23.64237295988225"
"0000.31.2388","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÉLULAS VERDES",2005,18,"BAEPENDI","MG","Mata Atlântica","0.0310052094496784","0.0786887105255318"
"0000.00.4516","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DO JUJU",2021,2,"BAEPENDI","MG","Mata Atlântica","0.10485968404156401","0.0048342359336461995"
"0160.43.3138","PARQUE NATURAL MUNICIPAL DO PAMPA",2014,9,"BAGÉ","RS","Pampa","9.151633696812041","3.9306521785218402"
"0000.00.4491","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA BELA",2019,4,"BAÍA FORMOSA","RN","Mata Atlântica","0.0943045943021094","0.0005973238317267231"
"0000.00.0241","RESERVA EXTRATIVISTA IPAÚ-ANILZINHO",2005,19,"BAIÃO","PA","Amazônia","0","16.72369258041497"
"0000.22.4811","ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO URUÇUÍ-PRETO",2017,7,"BAIXA GRANDE DO RIBEIRO","PI","Cerrado","50.983742987028776","16.508667936475526"
"0080.32.3910","MONUMENTO NATURAL MUNICIPAL PEDRA DO MONJOLO",2015,8,"BAIXO GUANDU","ES","Mata Atlântica","0.37771550653028113","0.0398037247451301"
"0000.52.1755","ÁREA DE PROTEÇÃO AMBIENTAL DO ENCANTADO",2003,21,"BALIZA","GO","Cerrado","0.4835812825887544","2.091150120985174"
"0000.00.2081","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO",2005,18,"BALNEÁRIO ARROIO DO SILVA","SC","Mata Atlântica","0.0099460029849864","0.10849968251491689"
"0000.42.4642","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL DONA BLANKA",2023,0,"BALNEÁRIO CAMBORIÚ","SC","Mata Atlântica","0.006016481516861401","0"
"1280.42.4150","PARQUE NATURAL MUNICIPAL RIO PIÇARRAS",2020,3,"BALNEÁRIO PIÇARRAS","SC","Mata Atlântica","0.07473388525366319","0.0042099663866062"
"0140.21.3509","AREA DE PROTEÇÃO AMBIENTAL PARQUE CENTENARIO DE BALSAS",2017,7,"BALSAS","MA","Cerrado","20.371902246799326","17.309507452157078"
"0000.35.4131","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUARETÊ",2020,3,"BANANAL","SP","Mata Atlântica","0.0669883405778201","0.0033315848590177"
"0000.00.4518","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO VERMELHO",2013,10,"BANANAL","SP","Mata Atlântica","0.058900692955055","0.011419232481782799"
"0000.35.5014","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FRUTA DO LOBO",2025,-2,"BANANAL","SP","Mata Atlântica","0.07031992543683781","0"
"0000.35.4616","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANDEIA",2023,0,"BANANAL","SP","Mata Atlântica","0.0698785859631269","0.0004413394737109"
"0000.35.4217","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA",2020,3,"BANANAL","SP","Mata Atlântica","0.06698834057782009","0.0033315848590177"
"0000.35.4216","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA LUISA",2020,3,"BANANAL","SP","Mata Atlântica","0.0669883405778201","0.0033315848590177"
"0000.35.3421","RPPN CHACARA SANTA INEZ",2015,8,"BANANAL","SP","Mata Atlântica","0.060745709306557004","0.009574216130280798"
"0000.25.2330","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE GOIAMUNDUBA",2002,21,"BANANEIRAS","PB","Caatinga","0.0488721411280905","0.6014864258992954"
"0000.25.2309","ÁREA DE PROTEÇÃO AMBIENTAL RONCADOR",2006,17,"BANANEIRAS","PB","Caatinga","0.46498658123750464","0.5170180676143167"
"0000.25.2309","ÁREA DE PROTEÇÃO AMBIENTAL RONCADOR",2006,17,"BANANEIRAS","PB","Mata Atlântica","0.46498658123750464","0.5170180676143167"
"0000.25.2330","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE GOIAMUNDUBA",2002,21,"BANANEIRAS","PB","Mata Atlântica","0.0488721411280905","0.6014864258992952"
"0000.00.3677","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PASSARINHO",2016,7,"BANDEIRA","MG","Mata Atlântica","0.5132039967698557","0.0991913260536403"
"0000.42.4344","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL FRIOESTE",2021,2,"BANDEIRANTE","SC","Mata Atlântica","0.05226837446538049","0.0004694012805738"
"0000.50.1663","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUAS PEDRAS",2008,16,"BANDEIRANTES","MS","Cerrado","1.4701463313160255","0.5975386213045766"
"0000.51.1916","PARQUE ESTADUAL ENCONTRO DAS ÁGUAS",2004,20,"BARÃO DE MELGAÇO","MT","Pantanal","4.136764386138503","17.259160670858098"
"0000.51.1916","PARQUE ESTADUAL ENCONTRO DAS ÁGUAS",2004,20,"BARÃO DE MELGAÇO","MT","Cerrado","4.136764386138504","17.259160670858094"
"0000.00.2633","PARQUE NACIONAL DA FURNA FEIA",2012,11,"BARAÚNA","RN","Caatinga","3.5288753726133475","1.59805065799427"
"0000.23.3713","MONUMENTO NATURAL SÍTIO RIACHO DO MEIO",2006,17,"BARBALHA","CE","Caatinga","0.29551095861086196","0.29218951467348714"
"0000.00.4522","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AJURICABA",2009,15,"BARCELOS","AM","Amazônia","1.9369699233165318","0.2956151074873301"
"0000.00.0283","RESERVA EXTRATIVISTA RIO UNINI",2006,18,"BARCELOS","AM","Amazônia","0","2.232585030803862"
"0000.00.2121","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHAS ALEXANDRE RODRIGUES FERREIRA",2009,15,"BARCELOS","AM","Amazônia","1.9369699233165318","0.2956151074873301"
"0000.27.3869","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO",2018,5,"BARRA DE SANTO ANTÔNIO","AL","Área Marinha","0.3756250962839092","0.0092515240874508"
"0000.27.3869","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO",2018,5,"BARRA DE SANTO ANTÔNIO","AL","Mata Atlântica","0.3756250962839093","0.0092515240874508"
"0000.27.3582","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 3",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.11232209988184728","0.002729098118359"
"0000.27.3882","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CRISTINA",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.1123220998818473","0.002729098118359"
"0000.27.3881","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.1123220998818473","0.002729098118359"
"0000.27.3880","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.11232209988184728","0.002729098118359"
"0000.27.3879","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.1123220998818473","0.002729098118359"
"0000.27.3580","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 2",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.1123220998818473","0.002729098118359"
"0000.27.3579","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 1",2017,6,"BARRA DE SÃO MIGUEL","AL","Mata Atlântica","0.1123220998818473","0.002729098118359"
"0000.00.1439","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DOS MONOS",2006,17,"BARRA DO CHOÇA","BA","Mata Atlântica","0.1993265505948526","0.2136258617568334"
