year;areakm;municipality;geocode_ibge;state
2004;4,222067704749595;Morro Redondo;4312450;Rio Grande do Sul
2005;2,326168432697963;Morro Redondo;4312450;Rio Grande do Sul
2006;2,326168432697963;Morro Redondo;4312450;Rio Grande do Sul
2007;0,6674525388343051;Morro Redondo;4312450;Rio Grande do Sul
2008;0,6674525388343051;Morro Redondo;4312450;Rio Grande do Sul
2009;0,5221294958837155;Morro Redondo;4312450;Rio Grande do Sul
2010;0,5221294958837155;Morro Redondo;4312450;Rio Grande do Sul
2011;2,2248028356013934;Morro Redondo;4312450;Rio Grande do Sul
2012;1,1399378776904072;Morro Redondo;4312450;Rio Grande do Sul
2013;1,1399378776904072;Morro Redondo;4312450;Rio Grande do Sul
2014;2,2086141121483136;Morro Redondo;4312450;Rio Grande do Sul
2015;1,6955420479367622;Morro Redondo;4312450;Rio Grande do Sul
2016;1,6955420479367622;Morro Redondo;4312450;Rio Grande do Sul
2017;0,784375411334237;Morro Redondo;4312450;Rio Grande do Sul
2018;0,49430166760846084;Morro Redondo;4312450;Rio Grande do Sul
2019;0,3720038737525815;Morro Redondo;4312450;Rio Grande do Sul
2020;0,2546033954461058;Morro Redondo;4312450;Rio Grande do Sul
2021;2,205086142037278;Morro Redondo;4312450;Rio Grande do Sul
2022;1,8614009113673629;Morro Redondo;4312450;Rio Grande do Sul
2023;0,6815502841834893;Morro Redondo;4312450;Rio Grande do Sul
2000;961,5018107221946;Mostardas;4312500;Rio Grande do Sul
2001;13,355859126840462;Mostardas;4312500;Rio Grande do Sul
2002;13,355859126840462;Mostardas;4312500;Rio Grande do Sul
2003;13,355859126840462;Mostardas;4312500;Rio Grande do Sul
2004;13,355859126840462;Mostardas;4312500;Rio Grande do Sul
2005;14,838129195854982;Mostardas;4312500;Rio Grande do Sul
2006;14,838129195854982;Mostardas;4312500;Rio Grande do Sul
2007;7,839343284363044;Mostardas;4312500;Rio Grande do Sul
2008;7,839343284363044;Mostardas;4312500;Rio Grande do Sul
2009;8,600421739467826;Mostardas;4312500;Rio Grande do Sul
2010;8,600421739467826;Mostardas;4312500;Rio Grande do Sul
2011;15,266819783604099;Mostardas;4312500;Rio Grande do Sul
2012;7,6325362119134565;Mostardas;4312500;Rio Grande do Sul
2013;7,6325362119134565;Mostardas;4312500;Rio Grande do Sul
2014;6,5230333918499195;Mostardas;4312500;Rio Grande do Sul
2015;5,972799865097448;Mostardas;4312500;Rio Grande do Sul
2016;5,972799865097448;Mostardas;4312500;Rio Grande do Sul
2017;9,515237250918299;Mostardas;4312500;Rio Grande do Sul
2018;7,168337217046653;Mostardas;4312500;Rio Grande do Sul
2019;7,758692195523812;Mostardas;4312500;Rio Grande do Sul
2020;10,61891020963556;Mostardas;4312500;Rio Grande do Sul
2021;15,892052071710538;Mostardas;4312500;Rio Grande do Sul
2022;6,288691101481207;Mostardas;4312500;Rio Grande do Sul
2023;0,8655079629378907;Mostardas;4312500;Rio Grande do Sul
2000;4,240377348972791;Nonoai;4312708;Rio Grande do Sul
2001;0,024890076850569442;Nonoai;4312708;Rio Grande do Sul
2002;0,024890076850569442;Nonoai;4312708;Rio Grande do Sul
2003;0,024890076850569442;Nonoai;4312708;Rio Grande do Sul
2004;0,024890076850569442;Nonoai;4312708;Rio Grande do Sul
2005;0;Nonoai;4312708;Rio Grande do Sul
2006;0;Nonoai;4312708;Rio Grande do Sul
2007;0;Nonoai;4312708;Rio Grande do Sul
2008;0;Nonoai;4312708;Rio Grande do Sul
2009;0;Nonoai;4312708;Rio Grande do Sul
2010;0;Nonoai;4312708;Rio Grande do Sul
2011;0;Nonoai;4312708;Rio Grande do Sul
2012;0;Nonoai;4312708;Rio Grande do Sul
2013;0;Nonoai;4312708;Rio Grande do Sul
2014;0;Nonoai;4312708;Rio Grande do Sul
2015;0;Nonoai;4312708;Rio Grande do Sul
2016;0;Nonoai;4312708;Rio Grande do Sul
2017;0;Nonoai;4312708;Rio Grande do Sul
2018;0;Nonoai;4312708;Rio Grande do Sul
2019;0;Nonoai;4312708;Rio Grande do Sul
2020;0;Nonoai;4312708;Rio Grande do Sul
2021;0;Nonoai;4312708;Rio Grande do Sul
2022;0;Nonoai;4312708;Rio Grande do Sul
2023;0;Nonoai;4312708;Rio Grande do Sul
2000;12,188115550429107;Nova Boa Vista;4312955;Rio Grande do Sul
2001;0;Nova Boa Vista;4312955;Rio Grande do Sul
2002;0;Nova Boa Vista;4312955;Rio Grande do Sul
2003;0;Nova Boa Vista;4312955;Rio Grande do Sul
2004;0;Nova Boa Vista;4312955;Rio Grande do Sul
2005;0;Nova Boa Vista;4312955;Rio Grande do Sul
2006;0;Nova Boa Vista;4312955;Rio Grande do Sul
2007;0;Nova Boa Vista;4312955;Rio Grande do Sul
2008;0;Nova Boa Vista;4312955;Rio Grande do Sul
2009;0;Nova Boa Vista;4312955;Rio Grande do Sul
2010;0;Nova Boa Vista;4312955;Rio Grande do Sul
2011;0;Nova Boa Vista;4312955;Rio Grande do Sul
2012;0;Nova Boa Vista;4312955;Rio Grande do Sul
2013;0;Nova Boa Vista;4312955;Rio Grande do Sul
2014;0;Nova Boa Vista;4312955;Rio Grande do Sul
2015;0;Nova Boa Vista;4312955;Rio Grande do Sul
2016;0;Nova Boa Vista;4312955;Rio Grande do Sul
2017;0;Nova Boa Vista;4312955;Rio Grande do Sul
2018;0;Nova Boa Vista;4312955;Rio Grande do Sul
2019;0;Nova Boa Vista;4312955;Rio Grande do Sul
2020;0;Nova Boa Vista;4312955;Rio Grande do Sul
2021;0;Nova Boa Vista;4312955;Rio Grande do Sul
2022;0;Nova Boa Vista;4312955;Rio Grande do Sul
2023;0;Nova Boa Vista;4312955;Rio Grande do Sul
2000;50,27265285911001;Nova Esperança do Sul;4313037;Rio Grande do Sul
2001;0,4926465367205535;Nova Esperança do Sul;4313037;Rio Grande do Sul
2002;0,4926465367205535;Nova Esperança do Sul;4313037;Rio Grande do Sul
2003;0,4926465367205535;Nova Esperança do Sul;4313037;Rio Grande do Sul
2004;0,4926465367205535;Nova Esperança do Sul;4313037;Rio Grande do Sul
2005;0,7376932360179769;Nova Esperança do Sul;4313037;Rio Grande do Sul
2006;0,7376932360179769;Nova Esperança do Sul;4313037;Rio Grande do Sul
2007;0,5707743812349255;Nova Esperança do Sul;4313037;Rio Grande do Sul
2008;0,5707743812349255;Nova Esperança do Sul;4313037;Rio Grande do Sul
2009;0,806410581035461;Nova Esperança do Sul;4313037;Rio Grande do Sul
2010;0,806410581035461;Nova Esperança do Sul;4313037;Rio Grande do Sul
2011;1,1572138340661493;Nova Esperança do Sul;4313037;Rio Grande do Sul
2012;0,8716029936646403;Nova Esperança do Sul;4313037;Rio Grande do Sul
2013;0,8716029936646403;Nova Esperança do Sul;4313037;Rio Grande do Sul
2014;1,5476956577538936;Nova Esperança do Sul;4313037;Rio Grande do Sul
2015;0,461619969921041;Nova Esperança do Sul;4313037;Rio Grande do Sul
2016;0,461619969921041;Nova Esperança do Sul;4313037;Rio Grande do Sul
2017;0,672461640508011;Nova Esperança do Sul;4313037;Rio Grande do Sul
2018;0,46378193929076655;Nova Esperança do Sul;4313037;Rio Grande do Sul
2019;0,715522769167131;Nova Esperança do Sul;4313037;Rio Grande do Sul
2020;0,5360620228820596;Nova Esperança do Sul;4313037;Rio Grande do Sul
2021;1,4541314799725895;Nova Esperança do Sul;4313037;Rio Grande do Sul
2022;0,6296169131298447;Nova Esperança do Sul;4313037;Rio Grande do Sul
2023;0,10003677270823517;Nova Esperança do Sul;4313037;Rio Grande do Sul
2000;14,208156914134173;Nova Palma;4313102;Rio Grande do Sul
2001;0,5518957999635223;Nova Palma;4313102;Rio Grande do Sul
2002;0,5518957999635223;Nova Palma;4313102;Rio Grande do Sul
2003;0,5518957999635223;Nova Palma;4313102;Rio Grande do Sul
2004;0,5518957999635223;Nova Palma;4313102;Rio Grande do Sul
2005;0,9974660425970612;Nova Palma;4313102;Rio Grande do Sul
2006;0,9974660425970612;Nova Palma;4313102;Rio Grande do Sul
2007;0,4012798485833183;Nova Palma;4313102;Rio Grande do Sul
2008;0,4012798485833183;Nova Palma;4313102;Rio Grande do Sul
2009;0,18687058392211334;Nova Palma;4313102;Rio Grande do Sul
2010;0,18687058392211334;Nova Palma;4313102;Rio Grande do Sul
2011;0,3948542354641979;Nova Palma;4313102;Rio Grande do Sul
2012;0,511626267852903;Nova Palma;4313102;Rio Grande do Sul
2013;0,511626267852903;Nova Palma;4313102;Rio Grande do Sul
2014;0,028280145168348914;Nova Palma;4313102;Rio Grande do Sul
2015;0,0703260148277869;Nova Palma;4313102;Rio Grande do Sul
2016;0,0703260148277869;Nova Palma;4313102;Rio Grande do Sul
2017;0,07102590435924885;Nova Palma;4313102;Rio Grande do Sul
2018;0,1575752259829848;Nova Palma;4313102;Rio Grande do Sul
2019;0,10060860203666613;Nova Palma;4313102;Rio Grande do Sul
2020;0,021073733918294292;Nova Palma;4313102;Rio Grande do Sul
2021;0,18988465867924179;Nova Palma;4313102;Rio Grande do Sul
2022;1,0785837392748796;Nova Palma;4313102;Rio Grande do Sul
2023;0,10747030458541634;Nova Palma;4313102;Rio Grande do Sul
2000;168,6290083043755;Nova Ramada;4313334;Rio Grande do Sul
2001;0,050336200282561964;Nova Ramada;4313334;Rio Grande do Sul
2002;0,050336200282561964;Nova Ramada;4313334;Rio Grande do Sul
2003;0,050336200282561964;Nova Ramada;4313334;Rio Grande do Sul
2004;0,050336200282561964;Nova Ramada;4313334;Rio Grande do Sul
2005;0,008875809436229058;Nova Ramada;4313334;Rio Grande do Sul
2006;0,008875809436229058;Nova Ramada;4313334;Rio Grande do Sul
2007;0,008037722294257837;Nova Ramada;4313334;Rio Grande do Sul
2008;0,008037722294257837;Nova Ramada;4313334;Rio Grande do Sul
2009;0,0061317724867510845;Nova Ramada;4313334;Rio Grande do Sul
2010;0,0061317724867510845;Nova Ramada;4313334;Rio Grande do Sul
2011;0;Nova Ramada;4313334;Rio Grande do Sul
2012;0,0062180207242779435;Nova Ramada;4313334;Rio Grande do Sul
2013;0,0062180207242779435;Nova Ramada;4313334;Rio Grande do Sul
2014;0;Nova Ramada;4313334;Rio Grande do Sul
2015;0,005904440443113359;Nova Ramada;4313334;Rio Grande do Sul
2016;0,005904440443113359;Nova Ramada;4313334;Rio Grande do Sul
2017;0;Nova Ramada;4313334;Rio Grande do Sul
2018;0,07379607472885523;Nova Ramada;4313334;Rio Grande do Sul
2019;0,07886019693443352;Nova Ramada;4313334;Rio Grande do Sul
2020;0,026987670099824147;Nova Ramada;4313334;Rio Grande do Sul
2021;0;Nova Ramada;4313334;Rio Grande do Sul
2022;0,04285500969481375;Nova Ramada;4313334;Rio Grande do Sul
2023;0;Nova Ramada;4313334;Rio Grande do Sul
2000;123,67303625309995;Nova Santa Rita;4313375;Rio Grande do Sul
2001;1,0649799939598639;Nova Santa Rita;4313375;Rio Grande do Sul
2002;1,0649799939598639;Nova Santa Rita;4313375;Rio Grande do Sul
2003;1,0649799939598639;Nova Santa Rita;4313375;Rio Grande do Sul
2004;1,0649799939598639;Nova Santa Rita;4313375;Rio Grande do Sul
2005;3,7374865798750103;Nova Santa Rita;4313375;Rio Grande do Sul
2006;3,7374865798750103;Nova Santa Rita;4313375;Rio Grande do Sul
2007;0,488268529592548;Nova Santa Rita;4313375;Rio Grande do Sul
2008;0,488268529592548;Nova Santa Rita;4313375;Rio Grande do Sul
2009;0,3589205878301951;Nova Santa Rita;4313375;Rio Grande do Sul
2010;0,3589205878301951;Nova Santa Rita;4313375;Rio Grande do Sul
2011;1,0632254882397458;Nova Santa Rita;4313375;Rio Grande do Sul
2012;0,45615486695989094;Nova Santa Rita;4313375;Rio Grande do Sul
2013;0,45615486695989094;Nova Santa Rita;4313375;Rio Grande do Sul
2014;1,1666493575539574;Nova Santa Rita;4313375;Rio Grande do Sul
2015;0,6131776979372829;Nova Santa Rita;4313375;Rio Grande do Sul
2016;0,6131776979372829;Nova Santa Rita;4313375;Rio Grande do Sul
2017;0,39861841243259793;Nova Santa Rita;4313375;Rio Grande do Sul
2018;0,155768516659866;Nova Santa Rita;4313375;Rio Grande do Sul
2019;0,6046175287429457;Nova Santa Rita;4313375;Rio Grande do Sul
2020;0,23726909343764213;Nova Santa Rita;4313375;Rio Grande do Sul
2021;2,1230716070803273;Nova Santa Rita;4313375;Rio Grande do Sul
2022;0,16238727761394323;Nova Santa Rita;4313375;Rio Grande do Sul
2023;0,13621119675039342;Nova Santa Rita;4313375;Rio Grande do Sul
2000;2,865770864518631;Novo Barreiro;4313490;Rio Grande do Sul
2001;0,005306330899881723;Novo Barreiro;4313490;Rio Grande do Sul
2002;0,005306330899881723;Novo Barreiro;4313490;Rio Grande do Sul
2003;0,005306330899881723;Novo Barreiro;4313490;Rio Grande do Sul
2004;0,005306330899881723;Novo Barreiro;4313490;Rio Grande do Sul
2005;0;Novo Barreiro;4313490;Rio Grande do Sul
2006;0;Novo Barreiro;4313490;Rio Grande do Sul
2007;0;Novo Barreiro;4313490;Rio Grande do Sul
2008;0;Novo Barreiro;4313490;Rio Grande do Sul
2009;0;Novo Barreiro;4313490;Rio Grande do Sul
2010;0;Novo Barreiro;4313490;Rio Grande do Sul
2011;0;Novo Barreiro;4313490;Rio Grande do Sul
2012;0;Novo Barreiro;4313490;Rio Grande do Sul
2013;0;Novo Barreiro;4313490;Rio Grande do Sul
2014;0;Novo Barreiro;4313490;Rio Grande do Sul
2015;0;Novo Barreiro;4313490;Rio Grande do Sul
2016;0;Novo Barreiro;4313490;Rio Grande do Sul
2017;0;Novo Barreiro;4313490;Rio Grande do Sul
2018;0;Novo Barreiro;4313490;Rio Grande do Sul
2019;0;Novo Barreiro;4313490;Rio Grande do Sul
2020;0;Novo Barreiro;4313490;Rio Grande do Sul
2021;0;Novo Barreiro;4313490;Rio Grande do Sul
2022;0;Novo Barreiro;4313490;Rio Grande do Sul
2023;0;Novo Barreiro;4313490;Rio Grande do Sul
2000;118,31651869083629;Novo Cabrais;4313391;Rio Grande do Sul
2001;3,382410658255352;Novo Cabrais;4313391;Rio Grande do Sul
2002;3,382410658255352;Novo Cabrais;4313391;Rio Grande do Sul
2003;3,382410658255352;Novo Cabrais;4313391;Rio Grande do Sul
2004;3,382410658255352;Novo Cabrais;4313391;Rio Grande do Sul
2005;0,4724698523244312;Novo Cabrais;4313391;Rio Grande do Sul
2006;0,4724698523244312;Novo Cabrais;4313391;Rio Grande do Sul
2007;0,02467374506824272;Novo Cabrais;4313391;Rio Grande do Sul
2008;0,02467374506824272;Novo Cabrais;4313391;Rio Grande do Sul
2009;0,10065212963172412;Novo Cabrais;4313391;Rio Grande do Sul
2010;0,10065212963172412;Novo Cabrais;4313391;Rio Grande do Sul
2011;0,06645873404061328;Novo Cabrais;4313391;Rio Grande do Sul
2012;0,3170692712952182;Novo Cabrais;4313391;Rio Grande do Sul
2013;0,3170692712952182;Novo Cabrais;4313391;Rio Grande do Sul
2014;0,03212546283153597;Novo Cabrais;4313391;Rio Grande do Sul
2015;0,11660566108009468;Novo Cabrais;4313391;Rio Grande do Sul
2016;0,11660566108009468;Novo Cabrais;4313391;Rio Grande do Sul
2017;0,1040680450448713;Novo Cabrais;4313391;Rio Grande do Sul
2018;0,07075760904241182;Novo Cabrais;4313391;Rio Grande do Sul
2019;0,027115182439845287;Novo Cabrais;4313391;Rio Grande do Sul
2020;0,017069708525426684;Novo Cabrais;4313391;Rio Grande do Sul
2021;0,09334610069077325;Novo Cabrais;4313391;Rio Grande do Sul
2022;0;Novo Cabrais;4313391;Rio Grande do Sul
2023;0,010797171854659915;Novo Cabrais;4313391;Rio Grande do Sul
2000;33,57959661178419;Não-Me-Toque;4312658;Rio Grande do Sul
2001;0,007888494698162414;Não-Me-Toque;4312658;Rio Grande do Sul
2002;0,007888494698162414;Não-Me-Toque;4312658;Rio Grande do Sul
2003;0,007888494698162414;Não-Me-Toque;4312658;Rio Grande do Sul
2004;0,007888494698162414;Não-Me-Toque;4312658;Rio Grande do Sul
2005;0;Não-Me-Toque;4312658;Rio Grande do Sul
2006;0;Não-Me-Toque;4312658;Rio Grande do Sul
2007;0,027990037288418156;Não-Me-Toque;4312658;Rio Grande do Sul
2008;0,027990037288418156;Não-Me-Toque;4312658;Rio Grande do Sul
2009;0,013615808268858323;Não-Me-Toque;4312658;Rio Grande do Sul
2010;0,013615808268858323;Não-Me-Toque;4312658;Rio Grande do Sul
2011;0;Não-Me-Toque;4312658;Rio Grande do Sul
2012;0,042344232754292735;Não-Me-Toque;4312658;Rio Grande do Sul
2013;0,042344232754292735;Não-Me-Toque;4312658;Rio Grande do Sul
2014;0;Não-Me-Toque;4312658;Rio Grande do Sul
2015;0;Não-Me-Toque;4312658;Rio Grande do Sul
2016;0;Não-Me-Toque;4312658;Rio Grande do Sul
2017;0;Não-Me-Toque;4312658;Rio Grande do Sul
2018;0;Não-Me-Toque;4312658;Rio Grande do Sul
2019;0;Não-Me-Toque;4312658;Rio Grande do Sul
2020;0;Não-Me-Toque;4312658;Rio Grande do Sul
2021;0;Não-Me-Toque;4312658;Rio Grande do Sul
2022;0;Não-Me-Toque;4312658;Rio Grande do Sul
2023;0;Não-Me-Toque;4312658;Rio Grande do Sul
2000;233,14842505451324;Osório;4313508;Rio Grande do Sul
2001;3,102595315648457;Osório;4313508;Rio Grande do Sul
2002;3,102595315648457;Osório;4313508;Rio Grande do Sul
2003;3,102595315648457;Osório;4313508;Rio Grande do Sul
2004;3,102595315648457;Osório;4313508;Rio Grande do Sul
2005;3,7514823702299385;Osório;4313508;Rio Grande do Sul
2006;3,7514823702299385;Osório;4313508;Rio Grande do Sul
2007;6,524390984284908;Osório;4313508;Rio Grande do Sul
2008;6,524390984284908;Osório;4313508;Rio Grande do Sul
2009;3,0278938397544812;Osório;4313508;Rio Grande do Sul
2010;3,0278938397544812;Osório;4313508;Rio Grande do Sul
2011;1,9224226305852259;Osório;4313508;Rio Grande do Sul
2012;2,829941456545643;Osório;4313508;Rio Grande do Sul
2013;2,829941456545643;Osório;4313508;Rio Grande do Sul
2014;4,990025983070925;Osório;4313508;Rio Grande do Sul
2015;3,070933700225374;Osório;4313508;Rio Grande do Sul
2016;3,070933700225374;Osório;4313508;Rio Grande do Sul
2017;2,509268125848715;Osório;4313508;Rio Grande do Sul
2018;2,4127665109346483;Osório;4313508;Rio Grande do Sul
2019;0,3508379358982381;Osório;4313508;Rio Grande do Sul
2020;2,1132655842706503;Osório;4313508;Rio Grande do Sul
2021;5,2784605818828005;Osório;4313508;Rio Grande do Sul
2022;1,7595500890695686;Osório;4313508;Rio Grande do Sul
2023;0,7748484846814404;Osório;4313508;Rio Grande do Sul
2000;541,2689976124121;Palmares do Sul;4313656;Rio Grande do Sul
2001;10,808324321578406;Palmares do Sul;4313656;Rio Grande do Sul
2002;10,808324321578406;Palmares do Sul;4313656;Rio Grande do Sul
2003;10,808324321578406;Palmares do Sul;4313656;Rio Grande do Sul
2004;10,808324321578406;Palmares do Sul;4313656;Rio Grande do Sul
2005;9,517514479041154;Palmares do Sul;4313656;Rio Grande do Sul
2006;9,517514479041154;Palmares do Sul;4313656;Rio Grande do Sul
2007;2,800504669970074;Palmares do Sul;4313656;Rio Grande do Sul
2008;2,800504669970074;Palmares do Sul;4313656;Rio Grande do Sul
2009;1,24385767367748;Palmares do Sul;4313656;Rio Grande do Sul
2010;1,24385767367748;Palmares do Sul;4313656;Rio Grande do Sul
2011;3,328609232506586;Palmares do Sul;4313656;Rio Grande do Sul
2012;2,544280151884045;Palmares do Sul;4313656;Rio Grande do Sul
2013;2,544280151884045;Palmares do Sul;4313656;Rio Grande do Sul
2014;2,749407997693123;Palmares do Sul;4313656;Rio Grande do Sul
2015;2,912849288486855;Palmares do Sul;4313656;Rio Grande do Sul
2016;2,912849288486855;Palmares do Sul;4313656;Rio Grande do Sul
2017;4,242200743856416;Palmares do Sul;4313656;Rio Grande do Sul
2018;1,4320713523293949;Palmares do Sul;4313656;Rio Grande do Sul
2019;3,9162208743577267;Palmares do Sul;4313656;Rio Grande do Sul
2020;3,6311679346253136;Palmares do Sul;4313656;Rio Grande do Sul
2021;9,818310077530247;Palmares do Sul;4313656;Rio Grande do Sul
2022;15,654223138889915;Palmares do Sul;4313656;Rio Grande do Sul
2023;0,2846797513268306;Palmares do Sul;4313656;Rio Grande do Sul
2000;1008,352627822325;Palmeira das Missões;4313706;Rio Grande do Sul
2001;3,5039663259619935;Palmeira das Missões;4313706;Rio Grande do Sul
2002;3,5039663259619935;Palmeira das Missões;4313706;Rio Grande do Sul
2003;3,5039663259619935;Palmeira das Missões;4313706;Rio Grande do Sul
2004;3,5039663259619935;Palmeira das Missões;4313706;Rio Grande do Sul
2005;2,003170040110343;Palmeira das Missões;4313706;Rio Grande do Sul
2006;2,003170040110343;Palmeira das Missões;4313706;Rio Grande do Sul
2007;0,5841233901009376;Palmeira das Missões;4313706;Rio Grande do Sul
2008;0,5841233901009376;Palmeira das Missões;4313706;Rio Grande do Sul
2009;1,6780169786272152;Palmeira das Missões;4313706;Rio Grande do Sul
2010;1,6780169786272152;Palmeira das Missões;4313706;Rio Grande do Sul
2011;0;Palmeira das Missões;4313706;Rio Grande do Sul
2012;0,3716449905475213;Palmeira das Missões;4313706;Rio Grande do Sul
2013;0,3716449905475213;Palmeira das Missões;4313706;Rio Grande do Sul
2014;0,6602964649744314;Palmeira das Missões;4313706;Rio Grande do Sul
2015;0,2783646833081678;Palmeira das Missões;4313706;Rio Grande do Sul
2016;0,2783646833081678;Palmeira das Missões;4313706;Rio Grande do Sul
2017;1,0833187872368055;Palmeira das Missões;4313706;Rio Grande do Sul
2018;1,6297797093058985;Palmeira das Missões;4313706;Rio Grande do Sul
2019;0,044803438578643835;Palmeira das Missões;4313706;Rio Grande do Sul
2020;0,6986563175851999;Palmeira das Missões;4313706;Rio Grande do Sul
2021;0;Palmeira das Missões;4313706;Rio Grande do Sul
2022;0,4241947779756305;Palmeira das Missões;4313706;Rio Grande do Sul
2023;0,11283222251583287;Palmeira das Missões;4313706;Rio Grande do Sul
2000;57,00115920030106;Panambi;4313904;Rio Grande do Sul
2001;0,15683875280615642;Panambi;4313904;Rio Grande do Sul
2002;0,15683875280615642;Panambi;4313904;Rio Grande do Sul
2003;0,15683875280615642;Panambi;4313904;Rio Grande do Sul
2004;0,15683875280615642;Panambi;4313904;Rio Grande do Sul
2005;0,03316997405189724;Panambi;4313904;Rio Grande do Sul
2006;0,03316997405189724;Panambi;4313904;Rio Grande do Sul
2007;0;Panambi;4313904;Rio Grande do Sul
2008;0;Panambi;4313904;Rio Grande do Sul
2009;0,013683372761164733;Panambi;4313904;Rio Grande do Sul
2010;0,013683372761164733;Panambi;4313904;Rio Grande do Sul
2011;0;Panambi;4313904;Rio Grande do Sul
2012;0,0008110504960450344;Panambi;4313904;Rio Grande do Sul
2013;0,0008110504960450344;Panambi;4313904;Rio Grande do Sul
2014;0,05177369654354544;Panambi;4313904;Rio Grande do Sul
2015;0,02386118613456376;Panambi;4313904;Rio Grande do Sul
2016;0,02386118613456376;Panambi;4313904;Rio Grande do Sul
2017;0;Panambi;4313904;Rio Grande do Sul
2018;0,03667448553802073;Panambi;4313904;Rio Grande do Sul
2019;0,016834165027325435;Panambi;4313904;Rio Grande do Sul
2020;0;Panambi;4313904;Rio Grande do Sul
2021;0,09442922184303706;Panambi;4313904;Rio Grande do Sul
2022;0;Panambi;4313904;Rio Grande do Sul
2023;0,04206338303929414;Panambi;4313904;Rio Grande do Sul
2000;493,91086346472656;Pantano Grande;4313953;Rio Grande do Sul
2001;29,390162505467156;Pantano Grande;4313953;Rio Grande do Sul
2002;29,390162505467156;Pantano Grande;4313953;Rio Grande do Sul
2003;29,390162505467156;Pantano Grande;4313953;Rio Grande do Sul
2004;29,390162505467156;Pantano Grande;4313953;Rio Grande do Sul
2005;13,350579649029774;Pantano Grande;4313953;Rio Grande do Sul
2006;13,350579649029774;Pantano Grande;4313953;Rio Grande do Sul
2007;8,957765363398364;Pantano Grande;4313953;Rio Grande do Sul
2008;8,957765363398364;Pantano Grande;4313953;Rio Grande do Sul
2009;4,446540887279853;Pantano Grande;4313953;Rio Grande do Sul
2010;4,446540887279853;Pantano Grande;4313953;Rio Grande do Sul
2011;13,436819152621556;Pantano Grande;4313953;Rio Grande do Sul
2012;3,2819706612580486;Pantano Grande;4313953;Rio Grande do Sul
2013;3,2819706612580486;Pantano Grande;4313953;Rio Grande do Sul
2014;2,887411302583865;Pantano Grande;4313953;Rio Grande do Sul
2015;2,065385249910776;Pantano Grande;4313953;Rio Grande do Sul
2016;2,065385249910776;Pantano Grande;4313953;Rio Grande do Sul
2017;8,964837873732888;Pantano Grande;4313953;Rio Grande do Sul
2018;5,031487527649567;Pantano Grande;4313953;Rio Grande do Sul
2019;4,24331717622622;Pantano Grande;4313953;Rio Grande do Sul
2020;1,393903840861752;Pantano Grande;4313953;Rio Grande do Sul
2021;2,8816045883039356;Pantano Grande;4313953;Rio Grande do Sul
2022;1,3834193639604757;Pantano Grande;4313953;Rio Grande do Sul
2023;0,3242110693084975;Pantano Grande;4313953;Rio Grande do Sul
2000;51,69685473485993;Paraíso do Sul;4314027;Rio Grande do Sul
2001;0,5373020574237649;Paraíso do Sul;4314027;Rio Grande do Sul
2002;0,5373020574237649;Paraíso do Sul;4314027;Rio Grande do Sul
2003;0,5373020574237649;Paraíso do Sul;4314027;Rio Grande do Sul
2004;0,5373020574237649;Paraíso do Sul;4314027;Rio Grande do Sul
2005;0,37244698745811294;Paraíso do Sul;4314027;Rio Grande do Sul
2006;0,37244698745811294;Paraíso do Sul;4314027;Rio Grande do Sul
2007;0,06557111781937727;Paraíso do Sul;4314027;Rio Grande do Sul
2008;0,06557111781937727;Paraíso do Sul;4314027;Rio Grande do Sul
2009;0,007752037744020112;Paraíso do Sul;4314027;Rio Grande do Sul
2010;0,007752037744020112;Paraíso do Sul;4314027;Rio Grande do Sul
2011;0,08979881792257166;Paraíso do Sul;4314027;Rio Grande do Sul
2012;0,13913267226868956;Paraíso do Sul;4314027;Rio Grande do Sul
2013;0,13913267226868956;Paraíso do Sul;4314027;Rio Grande do Sul
2014;0;Paraíso do Sul;4314027;Rio Grande do Sul
2015;0,18674717950276312;Paraíso do Sul;4314027;Rio Grande do Sul
2016;0,18674717950276312;Paraíso do Sul;4314027;Rio Grande do Sul
2017;0,2964543674017717;Paraíso do Sul;4314027;Rio Grande do Sul
2018;0,10655377433230737;Paraíso do Sul;4314027;Rio Grande do Sul
2019;0,027946915277357213;Paraíso do Sul;4314027;Rio Grande do Sul
2020;0;Paraíso do Sul;4314027;Rio Grande do Sul
2021;0;Paraíso do Sul;4314027;Rio Grande do Sul
2022;0;Paraíso do Sul;4314027;Rio Grande do Sul
2023;0,03469006503476353;Paraíso do Sul;4314027;Rio Grande do Sul
2000;487,6090776501793;Passo Fundo;4314100;Rio Grande do Sul
2001;1,4957174285957588;Passo Fundo;4314100;Rio Grande do Sul
2002;1,4957174285957588;Passo Fundo;4314100;Rio Grande do Sul
2003;1,4957174285957588;Passo Fundo;4314100;Rio Grande do Sul
2004;1,4957174285957588;Passo Fundo;4314100;Rio Grande do Sul
2005;3,1141766644771147;Passo Fundo;4314100;Rio Grande do Sul
2006;3,1141766644771147;Passo Fundo;4314100;Rio Grande do Sul
2007;1,075058070151877;Passo Fundo;4314100;Rio Grande do Sul
2008;1,075058070151877;Passo Fundo;4314100;Rio Grande do Sul
2009;0,15104486583628599;Passo Fundo;4314100;Rio Grande do Sul
2010;0,15104486583628599;Passo Fundo;4314100;Rio Grande do Sul
2011;0,5566318110982422;Passo Fundo;4314100;Rio Grande do Sul
2012;0,9163788100255001;Passo Fundo;4314100;Rio Grande do Sul
