codigo_uc;bioma;area
0000.33.3058;Mata Atlântica;2.0
0000.33.3149;Mata Atlântica;18.0
0000.33.3259;Mata Atlântica;2.0
0000.33.3437;Mata Atlântica;46.0
0000.33.3438;Mata Atlântica;15.0
0000.33.3439;Mata Atlântica;24.0
0000.33.3444;Mata Atlântica;27.0
0000.33.3445;Mata Atlântica;250.0
0000.33.3517;Mata Atlântica;31.0
0000.33.3518;Mata Atlântica;3.0
0000.33.3535;Mata Atlântica;9.0
0000.33.3547;Mata Atlântica;1825.6666666666667
0000.33.3548;Mata Atlântica;675.0
0000.33.3549;Mata Atlântica;856.6923076923077
0000.33.3550;Mata Atlântica;269.0
0000.33.3583;Mata Atlântica;6.0
0000.33.3598;Mata Atlântica;32.0
0000.33.3641;Mata Atlântica;158.0
0000.33.3831;Mata Atlântica;29.0
0000.33.3902;Mata Atlântica;1027.0
0000.33.3903;Mata Atlântica;51.0
0000.33.3906;Mata Atlântica;24.0
0000.33.3908;Mata Atlântica;13.0
0000.33.3909;Mata Atlântica;6.0
0000.33.3971;Mata Atlântica;1603.6666666666667
0000.33.4027;Mata Atlântica;22.0
0000.33.4060;Mata Atlântica;52.0
0000.33.4093;Mata Atlântica;19.0
0000.33.4095;Mata Atlântica;6.0
0000.33.4096;Mata Atlântica;4.0
0000.33.4097;Mata Atlântica;7.0
0000.33.4098;Mata Atlântica;2.0
0000.33.4144;Mata Atlântica;8.0
0000.33.4145;Mata Atlântica;10.0
0000.33.4214;Mata Atlântica;4.0
0000.33.4215;Mata Atlântica;5.0
0000.33.4540;Mata Atlântica;81.0
0000.33.4541;Mata Atlântica;287.0
0000.33.4542;Mata Atlântica;49.0
0000.33.4613;Mata Atlântica;7.0
0000.33.4781;Mata Atlântica;7803.0
0000.33.4965;Mata Atlântica;1825.6666666666667
0000.33.5055;Mata Atlântica;31.0
0000.35.0798;Mata Atlântica;14007.217391304348
0000.35.0798;Área Marinha;5.6521739130434785
0000.35.0800;Mata Atlântica;8205.0
0000.35.0801;Mata Atlântica;13118.0
0000.35.0807;Cerrado;2.0
0000.35.0807;Mata Atlântica;436.0
0000.35.0808;Cerrado;7801.0
0000.35.0808;Mata Atlântica;1156.0
0000.35.0810;Mata Atlântica;13379.0
0000.35.0812;Mata Atlântica;153.0
0000.35.0815;Cerrado;1.0
0000.35.0815;Mata Atlântica;96.0
0000.35.0816;Mata Atlântica;36572.0
0000.35.0817;Mata Atlântica;2494.0
0000.35.0818;Cerrado;3.0
0000.35.0818;Mata Atlântica;73.0
0000.35.0819;Mata Atlântica;76.0
0000.35.0820;Mata Atlântica;895.0
0000.35.0821;Mata Atlântica;180.0
0000.35.0823;Cerrado;163.0
0000.35.0823;Mata Atlântica;441.0
0000.35.0825;Cerrado;218.0
0000.35.0825;Mata Atlântica;1845.0
0000.35.0826;Mata Atlântica;17951.0
0000.35.0831;Mata Atlântica;1029.5
0000.35.0833;Mata Atlântica;286.5
0000.35.0833;Área Marinha;154.0
0000.35.0834;Área Marinha;5059.0
0000.35.0836;Mata Atlântica;517.0
0000.35.0841;Mata Atlântica;13086.0
0000.35.0841;Área Marinha;70.0
0000.35.0844;Mata Atlântica;1905.0
0000.35.0845;Mata Atlântica;1508.1666666666667
0000.35.0852;Mata Atlântica;1111.0
0000.35.0853;Cerrado;1198.0
0000.35.0853;Mata Atlântica;819.0
0000.35.0854;Mata Atlântica;3255.0
0000.35.0855;Mata Atlântica;28928.0
0000.35.0855;Área Marinha;395.0
0000.35.0856;Mata Atlântica;780.0
0000.35.0856;Área Marinha;42.0
0000.35.0857;Mata Atlântica;1089.5
0000.35.0859;Mata Atlântica;246.0
0000.35.0862;Mata Atlântica;21087.25
0000.35.0862;Área Marinha;7.75
0000.35.0863;Mata Atlântica;18.0
0000.35.0869;Mata Atlântica;48.0
0000.35.0870;Mata Atlântica;1928.25
0000.35.0909;Mata Atlântica;281.0
0000.35.0910;Mata Atlântica;88.0
0000.35.0911;Mata Atlântica;2937.0
0000.35.0913;Mata Atlântica;32.0
0000.35.1672;Mata Atlântica;297.0
0000.35.1675;Mata Atlântica;10043.75
0000.35.1676;Mata Atlântica;40697.0
0000.35.1677;Mata Atlântica;2511.0
0000.35.1677;Área Marinha;8.0
0000.35.1678;Mata Atlântica;20353.0
0000.35.1679;Mata Atlântica;1799.0
0000.35.1679;Área Marinha;28.0
0000.35.1681;Mata Atlântica;10.0
0000.35.1681;Área Marinha;471.0
0000.35.1685;Mata Atlântica;1127.0
0000.35.1686;Mata Atlântica;1660.0
0000.35.1687;Mata Atlântica;1486.0
0000.35.1687;Área Marinha;1.0
0000.35.1688;Mata Atlântica;3269.0
0000.35.1689;Mata Atlântica;3950.0
0000.35.1690;Mata Atlântica;887.0
0000.35.1691;Mata Atlântica;1530.0
0000.35.1692;Mata Atlântica;5822.0
0000.35.1693;Mata Atlântica;1242.0
0000.35.1694;Mata Atlântica;3121.0
0000.35.1695;Mata Atlântica;9252.0
0000.35.1696;Mata Atlântica;13102.0
0000.35.1697;Mata Atlântica;2972.0
0000.35.1698;Mata Atlântica;28887.0
0000.35.1700;Cerrado;8973.666666666666
0000.35.1700;Mata Atlântica;9352.933333333332
0000.35.1701;Cerrado;10454.0
0000.35.1701;Mata Atlântica;58634.0
0000.35.1702;Mata Atlântica;18651.0
0000.35.1702;Área Marinha;257.0
0000.35.1703;Mata Atlântica;11680.25
0000.35.1704;Mata Atlântica;12518.0
0000.35.1705;Mata Atlântica;30.0
0000.35.1706;Mata Atlântica;3.0
0000.35.1707;Mata Atlântica;866.0
0000.35.1708;Mata Atlântica;11414.08
0000.35.1709;Mata Atlântica;1359.5
0000.35.1710;Mata Atlântica;21599.333333333332
0000.35.1711;Mata Atlântica;997.0
0000.35.1712;Cerrado;4067.3636363636365
0000.35.1712;Mata Atlântica;17412.363636363636
0000.35.1713;Mata Atlântica;3233.0
0000.35.1714;Mata Atlântica;11952.0
0000.35.1715;Mata Atlântica;19410.5
0000.35.1716;Mata Atlântica;41729.4
0000.35.1717;Mata Atlântica;41508.0
0000.35.1718;Mata Atlântica;36299.142857142855
0000.35.1719;Mata Atlântica;46162.0
0000.35.1720;Mata Atlântica;728.6666666666666
0000.35.1721;Mata Atlântica;1010.75
0000.35.1721;Área Marinha;78255.25
0000.35.1722;Mata Atlântica;74.5
0000.35.1722;Área Marinha;77.5
0000.35.1723;Mata Atlântica;467.375
0000.35.1723;Área Marinha;56507.875
0000.35.1724;Mata Atlântica;224.33333333333334
0000.35.1724;Área Marinha;122571.33333333333
0000.35.1725;Mata Atlântica;450.0
0000.35.1725;Área Marinha;5.0
0000.35.1964;Mata Atlântica;9315.0
0000.35.1964;Área Marinha;1.0
0000.35.1965;Mata Atlântica;2548.5
0000.35.1966;Mata Atlântica;3779.5
0000.35.1967;Mata Atlântica;824.5
0000.35.1968;Mata Atlântica;3156.0
0000.35.1969;Mata Atlântica;24607.0
0000.35.1972;Cerrado;14184.8
0000.35.1972;Mata Atlântica;7272.9
0000.35.1973;Mata Atlântica;14254.7
0000.35.1974;Cerrado;1661.56
0000.35.1974;Mata Atlântica;2906.12
0000.35.2015;Mata Atlântica;4.0
0000.35.2017;Cerrado;187.0
0000.35.2019;Mata Atlântica;9.0
0000.35.2020;Mata Atlântica;6.0
0000.35.2262;Mata Atlântica;353.0
0000.35.2317;Mata Atlântica;2245.0
0000.35.2318;Mata Atlântica;75.0
0000.35.2325;Mata Atlântica;4.0
0000.35.2326;Mata Atlântica;103.0
0000.35.2559;Mata Atlântica;177.0
0000.35.2589;Mata Atlântica;3.0
0000.35.2605;Mata Atlântica;607.0
0000.35.2606;Cerrado;719.0
0000.35.2617;Cerrado;811.0
0000.35.2617;Mata Atlântica;173.0
0000.35.2618;Cerrado;1850.0
0000.35.2618;Mata Atlântica;128.0
0000.35.2635;Cerrado;396.5
0000.35.2669;Cerrado;643.0
0000.35.2672;Mata Atlântica;88.5
0000.35.2697;Cerrado;1042.0
0000.35.2697;Mata Atlântica;305.0
0000.35.2698;Mata Atlântica;51.0
0000.35.2699;Cerrado;3172.0
0000.35.2700;Mata Atlântica;92.0
0000.35.2701;Cerrado;1153.5
0000.35.2720;Mata Atlântica;12.0
0000.35.2795;Mata Atlântica;12.0
0000.35.2839;Mata Atlântica;22212.0
0000.35.2843;Mata Atlântica;12463.0
0000.35.2843;Área Marinha;125.0
0000.35.2867;Mata Atlântica;495.0
0000.35.2875;Mata Atlântica;25.0
0000.35.2935;Cerrado;1702.0
0000.35.2936;Cerrado;681.0
0000.35.2936;Mata Atlântica;0.5
0000.35.2937;Cerrado;2643.0
0000.35.3387;Mata Atlântica;444.0
0000.35.3418;Mata Atlântica;245.0
0000.35.3419;Mata Atlântica;6.0
0000.35.3420;Mata Atlântica;4.0
0000.35.3421;Mata Atlântica;6.0
0000.35.3422;Mata Atlântica;198.0
0000.35.3423;Mata Atlântica;4.0
0000.35.3424;Mata Atlântica;640.0
0000.35.3425;Mata Atlântica;8.0
0000.35.3435;Mata Atlântica;3.0
0000.35.3646;Mata Atlântica;70.0
0000.35.3648;Mata Atlântica;1.0
0000.35.3650;Mata Atlântica;46.0
0000.35.3656;Mata Atlântica;188.0
0000.35.3730;Mata Atlântica;358.0
0000.35.3731;Mata Atlântica;636.0
0000.35.3737;Cerrado;53.0
0000.35.3740;Mata Atlântica;196.5
0000.35.3742;Mata Atlântica;35.0
0000.35.3789;Mata Atlântica;44.0
0000.35.3876;Mata Atlântica;20.0
0000.35.3884;Mata Atlântica;2.0
0000.35.3885;Cerrado;5116.5
0000.35.3885;Mata Atlântica;2408.75
0000.35.3887;Mata Atlântica;1713.6666666666667
0000.35.3888;Cerrado;1643.3333333333333
0000.35.3888;Mata Atlântica;696.5
0000.35.3889;Cerrado;770.0
0000.35.3890;Mata Atlântica;2.0
0000.35.3891;Cerrado;574.6666666666666
0000.35.4019;Mata Atlântica;36.0
0000.35.4072;Mata Atlântica;13.0
0000.35.4073;Mata Atlântica;6.0
0000.35.4074;Mata Atlântica;161.0
0000.35.4131;Mata Atlântica;6.0
0000.35.4216;Mata Atlântica;18.0
0000.35.4217;Mata Atlântica;20.0
0000.35.4233;Mata Atlântica;9.0
0000.35.4297;Mata Atlântica;5186.0
0000.35.4323;Mata Atlântica;292.0
0000.35.4324;Mata Atlântica;10.0
0000.35.4335;Mata Atlântica;168.0
0000.35.4336;Mata Atlântica;214.5
0000.35.4349;Cerrado;44.0
0000.35.4363;Mata Atlântica;7.0
0000.35.4391;Cerrado;11.0
0000.35.4400;Mata Atlântica;5.0
0000.35.4616;Mata Atlântica;43.0
0000.35.4709;Mata Atlântica;1.0
0000.35.4848;Mata Atlântica;14.0
0000.35.4849;Mata Atlântica;2.0
0000.35.4850;Mata Atlântica;2.0
0000.35.4852;Mata Atlântica;15.0
0000.35.4922;Cerrado;401.0
0000.35.4922;Mata Atlântica;34.0
0000.35.4954;Cerrado;30.0
0000.35.4982;Mata Atlântica;1.0
0000.35.5014;Mata Atlântica;30.0
0000.35.5015;Mata Atlântica;1.0
0000.41.0495;Mata Atlântica;239.0
0000.41.0496;Mata Atlântica;174140.0
0000.41.0497;Mata Atlântica;1188.0
0000.41.0498;Cerrado;13863.076923076924
0000.41.0498;Mata Atlântica;16365.692307692309
0000.41.0499;Cerrado;880.5
0000.41.0500;Mata Atlântica;33228.166666666664
0000.41.0500;Área Marinha;0.16666666666666666
0000.41.0501;Mata Atlântica;2148.6
0000.41.0502;Mata Atlântica;8977.0
0000.41.0504;Mata Atlântica;74.0
0000.41.0505;Mata Atlântica;2218.0
0000.41.0506;Mata Atlântica;7406.0
0000.41.0511;Mata Atlântica;2247.0
0000.41.0512;Mata Atlântica;131.0
0000.41.0513;Mata Atlântica;283.5
0000.41.0514;Mata Atlântica;6657.0
0000.41.0515;Mata Atlântica;1216.0
0000.41.0516;Mata Atlântica;513.0
0000.41.0517;Mata Atlântica;37.0
0000.41.0518;Mata Atlântica;881.0
0000.41.0519;Mata Atlântica;409.5
0000.41.0520;Mata Atlântica;459.0
0000.41.0521;Mata Atlântica;535.0
0000.41.0522;Mata Atlântica;304.0
0000.41.0524;Mata Atlântica;1400.5
0000.41.0525;Mata Atlântica;270.0
0000.41.0526;Mata Atlântica;3112.4
0000.41.0527;Mata Atlântica;683.0
0000.41.0528;Mata Atlântica;2323.0
0000.41.0529;Mata Atlântica;340.0
0000.41.0529;Área Marinha;55.0
0000.41.0530;Mata Atlântica;111.0
0000.41.0531;Mata Atlântica;1504.0
0000.41.0532;Mata Atlântica;2165.5
0000.41.0533;Mata Atlântica;204.0
0000.41.0534;Mata Atlântica;1108.0
0000.41.0538;Mata Atlântica;253.0
0000.41.0539;Mata Atlântica;387.0
0000.41.0540;Mata Atlântica;780.6666666666666
0000.41.0541;Mata Atlântica;1147.0
0000.41.0542;Mata Atlântica;58.0
0000.41.0543;Mata Atlântica;83.0
0000.41.0544;Mata Atlântica;34.0
0000.41.0545;Mata Atlântica;40.0
0000.41.0546;Mata Atlântica;9689.666666666666
0000.41.0547;Mata Atlântica;5.0
0000.41.0548;Mata Atlântica;20451.6
0000.41.0549;Cerrado;596.0
0000.41.0549;Mata Atlântica;192.0
0000.41.0550;Mata Atlântica;3215.0
0000.41.0552;Mata Atlântica;181.0
0000.41.0658;Mata Atlântica;7362.0
0000.41.1576;Cerrado;134.5
0000.41.1576;Mata Atlântica;297.5
0000.41.1577;Mata Atlântica;165.0
0000.41.2259;Mata Atlântica;210.66666666666666
0000.41.2260;Mata Atlântica;2314.6666666666665
0000.41.3047;Mata Atlântica;1449.0
0000.41.3183;Mata Atlântica;209.0
0000.41.3333;Mata Atlântica;133.0
0000.41.3334;Mata Atlântica;107.0
0000.41.4987;Mata Atlântica;285.0
0000.42.0780;Mata Atlântica;665.0
0000.42.0781;Mata Atlântica;1960.25
0000.42.0786;Mata Atlântica;10477.75
0000.42.0786;Área Marinha;10.875
0000.42.0787;Mata Atlântica;1134.0
0000.42.0788;Mata Atlântica;313.0
0000.42.0789;Mata Atlântica;725.0
0000.42.0791;Mata Atlântica;6653.0
0000.42.0791;Área Marinha;14.0
0000.42.1830;Mata Atlântica;2533.5
0000.42.1844;Mata Atlântica;1501.0
0000.42.1844;Área Marinha;39.0
0000.42.2876;Mata Atlântica;15.0
0000.42.3210;Mata Atlântica;11.0
0000.42.3211;Mata Atlântica;21.0
0000.42.3212;Mata Atlântica;65.0
0000.42.3516;Mata Atlântica;5.0
0000.42.3950;Mata Atlântica;1.0
0000.42.3951;Mata Atlântica;6.0
0000.42.3953;Mata Atlântica;15.0
0000.42.3954;Mata Atlântica;35.0
0000.42.3955;Mata Atlântica;18.0
0000.42.3956;Mata Atlântica;12.0
0000.42.3957;Mata Atlântica;285.0
0000.42.3958;Mata Atlântica;8.0
0000.42.3959;Mata Atlântica;13.0
0000.42.3960;Mata Atlântica;1051.0
0000.42.3962;Mata Atlântica;920.0
0000.42.3963;Mata Atlântica;1126.0
0000.42.3963;Área Marinha;209.0
0000.42.4146;Mata Atlântica;2.0
0000.42.4147;Mata Atlântica;7.0
0000.42.4148;Mata Atlântica;17.0
0000.42.4344;Mata Atlântica;18.0
0000.42.4358;Mata Atlântica;5.0
0000.42.4359;Mata Atlântica;2.0
0000.42.4360;Mata Atlântica;15.0
0000.42.4361;Mata Atlântica;8.0
0000.42.4578;Mata Atlântica;15.0
0000.42.4579;Mata Atlântica;8.0
0000.42.4642;Mata Atlântica;2.0
0000.42.4897;Mata Atlântica;28.0
0000.42.4898;Mata Atlântica;3.0
0000.42.4899;Mata Atlântica;5.0
0000.42.4900;Mata Atlântica;9.0
0000.42.4996;Mata Atlântica;3.0
0000.43.1018;Mata Atlântica;16767.0
0000.43.1019;Mata Atlântica;1353.0
0000.43.1020;Pampa;1609.0
0000.43.1863;Mata Atlântica;966.0
0000.43.1863;Área Marinha;33.0
0000.43.1987;Pampa;3808.3333333333335
0000.43.1988;Mata Atlântica;3123.75
0000.43.1988;Pampa;31080.5
0000.43.1993;Pampa;4959.0
0000.43.1994;Pampa;6022.0
0000.43.1995;Mata Atlântica;3021.0
0000.43.1996;Mata Atlântica;13676.5
0000.43.2000;Pampa;2026.0
0000.43.2001;Mata Atlântica;204.5
0000.43.2002;Mata Atlântica;876.0
0000.43.2002;Pampa;133.0
0000.43.2003;Pampa;3655.0
0000.43.2004;Mata Atlântica;924.0
0000.43.2005;Mata Atlântica;2219.6666666666665
0000.43.2006;Pampa;2552.0
0000.43.2007;Pampa;352.0
0000.43.2008;Mata Atlântica;272.0
0000.43.2009;Pampa;2134.0
0000.43.2010;Mata Atlântica;1616.3333333333333
0000.43.3514;Pampa;6255.0
0000.43.3736;Pampa;5364.0
0000.43.3753;Pampa;2381.0
0000.43.3754;Mata Atlântica;21.0
0000.43.3776;Pampa;242.0
0000.43.3799;Mata Atlântica;301.0
0000.43.4028;Mata Atlântica;45.0
0000.50.0419;Cerrado;133.0
0000.50.0420;Mata Atlântica;24741.333333333332
0000.50.0421;Cerrado;15299.0
0000.50.0422;Cerrado;177.0
0000.50.0423;Pantanal;38953.5
0000.50.0430;Cerrado;97.0
0000.50.1515;Cerrado;239.0
0000.50.1571;Cerrado;18.0
0000.50.1578;Cerrado;3855.75
0000.50.1579;Cerrado;5064.5
0000.50.1663;Cerrado;153.0
0000.50.1665;Cerrado;488.0
0000.50.1666;Pantanal;1136.0
0000.50.1980;Mata Atlântica;3684.0
0000.50.1981;Mata Atlântica;3873.0
0000.50.1982;Cerrado;12.0
0000.50.2066;Cerrado;431.0
0000.50.2327;Cerrado;500.0
0000.50.2356;Cerrado;30.0
0000.50.2567;Cerrado;3033.0
0000.50.2567;Pantanal;2.0
0000.50.2590;Mata Atlântica;112.0
0000.50.2751;Mata Atlântica;112.0
0000.50.2751;Pantanal;8872.0
0000.50.2752;Cerrado;87.0
0000.50.2753;Cerrado;172.0
0000.50.2754;Pantanal;16540.0
0000.50.2755;Pantanal;671.0
0000.50.2756;Pantanal;111.0
0000.50.2758;Cerrado;475.0
0000.50.2759;Cerrado;979.0
0000.50.2760;Mata Atlântica;16.0
0000.50.2761;Cerrado;292.0
0000.50.2762;Pantanal;955.0
0000.50.2770;Cerrado;50.0
0000.50.2772;Cerrado;643.0
0000.50.2773;Pantanal;8058.0
0000.50.3045;Pantanal;196.0
0000.50.3046;Cerrado;223.0
0000.50.3046;Mata Atlântica;1865.0
0000.50.3172;Cerrado;272.0
0000.50.3180;Cerrado;252.0
0000.50.4032;Mata Atlântica;3860.0
0000.50.4033;Cerrado;78.0
0000.50.4034;Cerrado;150.0
0000.50.4036;Mata Atlântica;14.0
0000.50.4037;Pantanal;7001.0
0000.50.4226;Cerrado;525.0
0000.51.0448;Amazônia;156706.0
0000.51.0451;Amazônia;102669.0
0000.51.0453;Cerrado;94643.6
0000.51.0454;Cerrado;5481.0
0000.51.0455;Amazônia;111880.0
0000.51.0456;Amazônia;81020.0
0000.51.0457;Cerrado;3614.0
0000.51.0460;Cerrado;6421.0
0000.51.0461;Cerrado;63359.75
0000.51.0462;Amazônia;60216.5
0000.51.0463;Amazônia;45892.666666666664
0000.51.0464;Cerrado;77.0
0000.51.0465;Cerrado;528.0
0000.51.0470;Amazônia;95331.0
0000.51.0472;Cerrado;11007.0
0000.51.0475;Cerrado;17854.5
0000.51.0476;Cerrado;78942.0
0000.51.0477;Pantanal;104659.0
0000.51.0478;Cerrado;3922.5
0000.51.0479;Cerrado;7691.0
0000.51.0480;Cerrado;53.0
0000.51.1467;Cerrado;1507.0
0000.51.1896;Cerrado;35429.0
0000.51.1898;Cerrado;1746.5
0000.51.1899;Amazônia;97967.0
0000.51.1901;Amazônia;29510.0
0000.51.1902;Amazônia;118000.0
0000.51.1903;Cerrado;52.0
0000.51.1916;Pantanal;54061.5
0000.51.1917;Cerrado;229921.0
0000.51.1918;Amazônia;13683.0
0000.51.1919;Amazônia;8538.0
0000.51.1920;Cerrado;258.0
0000.51.1923;Amazônia;1760.0
0000.51.1924;Amazônia;1617.0
0000.51.2045;Amazônia;2451.0
0000.51.2790;Amazônia;515.0
0000.52.0353;Cerrado;10191.714285714286
0000.52.0899;Cerrado;784.75
0000.52.0900;Cerrado;139916.83333333334
0000.52.1738;Cerrado;6079.5
0000.52.1739;Cerrado;946.0
0000.52.1740;Cerrado;28491.5
0000.52.1742;Cerrado;2829.0
0000.52.1743;Cerrado;3335.0
0000.52.1744;Cerrado;4663.0
0000.52.1745;Cerrado;9548.0
0000.52.1747;Mata Atlântica;938.0
0000.52.1748;Cerrado;22073.5
0000.52.1749;Cerrado;18520.5
0000.52.1750;Cerrado;6394.666666666667
0000.52.1751;Cerrado;8581.0
0000.52.1752;Cerrado;25.0
0000.52.1753;Cerrado;31987.0
0000.52.1754;Cerrado;22338.0
0000.52.1755;Cerrado;7913.0
0000.52.3030;Cerrado;709.5
0000.52.3991;Cerrado;6930.0
0000.52.3992;Cerrado;2009.0
0000.52.4128;Cerrado;5675.0
0000.53.1634;Cerrado;9181.0
0000.53.1636;Cerrado;16071.0
0000.53.1637;Cerrado;83311.0
0000.53.1639;Cerrado;23625.0
0000.53.1640;Cerrado;46284.0
0000.53.1642;Cerrado;2987.0
0000.53.1644;Cerrado;1141.0
0000.53.1645;Cerrado;477.0
0000.53.1646;Cerrado;20.0
0000.53.1647;Cerrado;54.0
0000.53.1648;Cerrado;73.0
0000.53.1649;Cerrado;40.0
0000.53.1650;Cerrado;132.0
0000.53.1651;Cerrado;44.0
0000.53.1652;Cerrado;62.0
0000.53.1654;Cerrado;4503.0
0000.53.1655;Cerrado;145.0
0000.53.1656;Cerrado;537.0
0000.53.1657;Cerrado;434.0
0000.53.1658;Cerrado;55.0
0000.53.1768;Cerrado;209.0
0000.53.1904;Cerrado;91.0
0000.53.3178;Cerrado;61.0
0000.53.3179;Cerrado;253.0
0000.53.4657;Cerrado;86.0
0002.11.3871;Amazônia;151.0
0005.16.2855;Amazônia;371.0
0010.33.3859;Mata Atlântica;945.0
0015.11.3151;Amazônia;191.0
0015.16.2588;Amazônia;68221.0
0015.33.2823;Mata Atlântica;332.0
0015.33.3002;Mata Atlântica;1664.0
0015.52.3608;Cerrado;197.0
0020.14.2976;Amazônia;1671694.0
0020.32.2878;Mata Atlântica;28.0
0023.11.4908;Amazônia;42.0
0023.11.4909;Amazônia;14.0
0023.33.2050;Mata Atlântica;8.0
0023.33.2050;Área Marinha;49.0
0025.33.1850;Mata Atlântica;137.0
0025.33.1926;Mata Atlântica;474.0
0025.50.1990;Cerrado;100.0
0025.50.1997;Cerrado;6047.0
0025.50.4322;Cerrado;2726.0
0030.28.3459;Mata Atlântica;173.0
0040.12.3217;Amazônia;908.0
0040.32.2539;Mata Atlântica;1730.0
0040.32.2575;Mata Atlântica;413.0
0040.32.2575;Área Marinha;679.0
0040.32.2957;Mata Atlântica;524.0
0040.33.1631;Mata Atlântica;83.0
0040.33.3389;Mata Atlântica;1106.0
0040.33.3390;Mata Atlântica;526.0
0040.33.3392;Mata Atlântica;3.0
0040.33.3396;Mata Atlântica;1.0
0040.33.4334;Mata Atlântica;666.0
0050.33.3824;Mata Atlântica;58.0
0055.52.3961;Cerrado;1581.0
0060.32.1565;Mata Atlântica;504.0
0060.32.1566;Mata Atlântica;44.0
0060.32.2919;Mata Atlântica;2080.0
0060.33.3417;Mata Atlântica;94.0
0060.50.2607;Cerrado;16594.0
0060.50.2607;Mata Atlântica;41905.0
0060.50.4333;Cerrado;124891.0
0060.50.4333;Mata Atlântica;16178.0
0060.52.3234;Cerrado;56.0
0064.11.4786;Amazônia;7.0
0080.15.1960;Amazônia;4.0
0080.15.2663;Amazônia;1.0
0080.21.3615;Cerrado;5.0
0080.32.3910;Mata Atlântica;585.0
0080.33.2012;Mata Atlântica;127.0
0080.33.2824;Mata Atlântica;3515.0
0080.52.3927;Cerrado;402.0
0082.52.4299;Cerrado;1332.0
0090.33.3154;Mata Atlântica;4434.0
0093.33.3621;Mata Atlântica;1070.0
0093.33.3628;Mata Atlântica;197.0
0093.33.3629;Mata Atlântica;1562.0
0093.33.3630;Mata Atlântica;212.0
0100.33.3060;Mata Atlântica;617.0
0100.33.3115;Mata Atlântica;1708.0
0100.33.4998;Mata Atlântica;15.0
0100.33.4998;Área Marinha;899.0
0100.33.4999;Mata Atlântica;2597.0
0102.32.4619;Mata Atlântica;329.0
0110.23.2873;Caatinga;4000.0
0115.32.4119;Mata Atlântica;106.0
0120.24.4075;Mata Atlântica;82.0
0120.33.3752;Mata Atlântica;227.0
0120.52.4413;Cerrado;24.0
0130.29.3596;Caatinga;9311.0
0130.32.2598;Mata Atlântica;38.0
0130.32.2599;Mata Atlântica;741.0
0130.32.2600;Mata Atlântica;436.0
0130.32.2601;Mata Atlântica;2619.0
0134.52.3062;Cerrado;185.0
0140.21.3509;Cerrado;13.0
0150.52.4149;Cerrado;2.0
0160.32.3426;Mata Atlântica;6.0
0160.43.3138;Pampa;152.0
0170.33.3230;Mata Atlântica;157.0
0170.33.3231;Mata Atlântica;17.0
0170.33.3232;Mata Atlântica;767.0
0185.33.3335;Mata Atlântica;60.0
0189.11.4597;Amazônia;547.0
0190.32.2067;Mata Atlântica;56.0
0190.33.3697;Mata Atlântica;125.0
0190.50.4337;Cerrado;94279.0
0190.50.4337;Mata Atlântica;16619.0
0200.33.3981;Mata Atlântica;13590.0
0200.33.3984;Mata Atlântica;442.0
0200.33.3984;Área Marinha;153.0
0200.42.2643;Mata Atlântica;17.0
0205.11.4601;Amazônia;7.0
0205.11.4602;Amazônia;391.0
0205.11.4603;Amazônia;3.0
0205.11.4604;Amazônia;23.0
0205.11.4685;Amazônia;3.0
0210.42.3688;Mata Atlântica;429.0
0210.43.3791;Mata Atlântica;3.0
0215.15.3163;Amazônia;831.0
0220.32.2039;Mata Atlântica;235.0
0220.33.3035;Mata Atlântica;6161.0
0220.33.3042;Mata Atlântica;492.0
0220.33.3044;Mata Atlântica;14.0
0220.33.3521;Mata Atlântica;1270.0
0220.33.3542;Mata Atlântica;565.0
0225.33.4687;Mata Atlântica;449.0
0225.33.4688;Mata Atlântica;4718.0
0225.33.4689;Mata Atlântica;4.0
0225.33.4690;Mata Atlântica;3647.0
0225.33.4691;Mata Atlântica;785.0
0225.33.4692;Mata Atlântica;2.0
0227.33.2849;Mata Atlântica;2178.0
0227.33.3467;Mata Atlântica;1.0
0227.33.3471;Mata Atlântica;2.0
0230.42.3536;Mata Atlântica;1226.0
0233.33.5010;Mata Atlântica;191.0
0233.33.5010;Área Marinha;1.0
0233.33.5013;Mata Atlântica;20.0
0233.33.5013;Área Marinha;8.0
0240.15.3739;Amazônia;15.0
0240.32.2939;Mata Atlântica;127.0
0240.33.2028;Área Marinha;47319.0
0240.33.2035;Mata Atlântica;704.0
0240.33.2036;Mata Atlântica;128.0
0240.33.2047;Mata Atlântica;11000.0
0240.33.3553;Mata Atlântica;33.0
0250.33.2789;Mata Atlântica;25.0
0250.33.2789;Área Marinha;91.0
0250.33.2801;Mata Atlântica;14146.0
0253.16.4562;Amazônia;5.0
0260.13.2556;Amazônia;12175.0
0260.13.2738;Amazônia;22632.0
0260.13.2742;Amazônia;6.0
0260.33.3205;Mata Atlântica;722.0
0260.33.3205;Área Marinha;25426.0
0270.33.3270;Mata Atlântica;8932.0
0270.33.3270;Área Marinha;23.0
0270.33.3484;Mata Atlântica;120.0
0270.33.3502;Mata Atlântica;227.0
0270.33.3503;Mata Atlântica;2652.0
0270.35.3143;Mata Atlântica;402.0
0280.43.4201;Pampa;6.0
0290.50.3505;Cerrado;137157.0
0295.50.1819;Cerrado;385049.0
0300.27.4843;Caatinga;242.0
0300.33.1915;Mata Atlântica;15.0
0300.33.1944;Mata Atlântica;6781.0
0300.33.1945;Mata Atlântica;2212.0
